2025-04-05-03-23: using tensorboard
2025-04-05-03-27: Get lr 3e-06 from base lr 3e-06 with none
2025-04-05-03-27: {'overall': {'trainable': '472.99M', 'non_trainable': '60.49M', 'total': '533.48M'}, 'content_codec': {'trainable': '63.59M', 'non_trainable': '0', 'total': '63.59M'}, 'condition_codec': {'trainable': '0', 'non_trainable': '0', 'total': '0'}, 'transformer': {'trainable': '409.4M', 'non_trainable': '60.49M', 'total': '469.89M'}, 'first_stage_permuter': {'trainable': '0', 'non_trainable': '0', 'total': '0'}}
2025-04-05-03-27: Distributed, begin DDP the model...
2025-04-05-03-27: Distributed, DDP model done!
2025-04-05-03-27: audioset_train: global rank 0: prepare solver done!
2025-04-05-03-27: audioset_train: global rank 0: start training...
2025-04-05-03-33: audioset_train: train: Epoch 0/1000 iter 0/10055 || | loss: 40.2859 || lr_lr: 3.447e-06 || data_time: 339.0s | fbward_time: 11.7s | iter_time: 350.7s | iter_avg_time: 350.7s | epoch_time: 05m:50s | spend_time: 05m:50s | left_time: 40815d:06h:02m:02s
2025-04-06-21-00: audioset_train: train: Epoch 9/1000 iter 3705/10055 || | loss: 4.6037 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:37m:16s | spend_time: 1d:17h:32m:55s | left_time: 183d:01h:20m:39s
2025-04-06-21-03: audioset_train: train: Epoch 9/1000 iter 3805/10055 || | loss: 4.7006 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:39m:55s | spend_time: 1d:17h:35m:34s | left_time: 183d:01h:18m:38s
2025-04-06-21-06: audioset_train: train: Epoch 9/1000 iter 3905/10055 || | loss: 3.9288 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:42m:31s | spend_time: 1d:17h:38m:10s | left_time: 183d:01h:11m:46s
2025-04-06-21-08: audioset_train: train: Epoch 9/1000 iter 4005/10055 || | loss: 4.3238 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:45m:08s | spend_time: 1d:17h:40m:46s | left_time: 183d:01h:04m:50s
2025-04-06-21-11: audioset_train: train: Epoch 9/1000 iter 4105/10055 || | loss: 4.4411 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:47m:45s | spend_time: 1d:17h:43m:24s | left_time: 183d:01h:00m:06s
2025-04-06-21-13: audioset_train: train: Epoch 9/1000 iter 4205/10055 || | loss: 4.7697 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:50m:24s | spend_time: 1d:17h:46m:02s | left_time: 183d:00h:56m:54s
2025-04-06-21-16: audioset_train: train: Epoch 9/1000 iter 4305/10055 || | loss: 4.4798 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:53m:00s | spend_time: 1d:17h:48m:39s | left_time: 183d:00h:49m:45s
2025-04-06-21-19: audioset_train: train: Epoch 9/1000 iter 4405/10055 || | loss: 4.6525 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:55m:36s | spend_time: 1d:17h:51m:15s | left_time: 183d:00h:42m:14s
2025-04-06-21-21: audioset_train: train: Epoch 9/1000 iter 4505/10055 || | loss: 4.6781 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:58m:12s | spend_time: 1d:17h:53m:51s | left_time: 183d:00h:34m:52s
2025-04-06-21-24: audioset_train: train: Epoch 9/1000 iter 4605/10055 || | loss: 4.8021 || lr_lr: 0.000225 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:00m:48s | spend_time: 1d:17h:56m:27s | left_time: 183d:00h:27m:25s
2025-04-06-21-26: audioset_train: train: Epoch 9/1000 iter 4705/10055 || | loss: 4.6241 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:03m:29s | spend_time: 1d:17h:59m:07s | left_time: 183d:00h:27m:45s
2025-04-06-21-29: audioset_train: train: Epoch 9/1000 iter 4805/10055 || | loss: 4.5450 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:06m:06s | spend_time: 1d:18h:01m:44s | left_time: 183d:00h:22m:08s
2025-04-06-21-32: audioset_train: train: Epoch 9/1000 iter 4905/10055 || | loss: 4.5906 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:08m:43s | spend_time: 1d:18h:04m:22s | left_time: 183d:00h:16m:56s
2025-04-06-21-34: audioset_train: train: Epoch 9/1000 iter 5005/10055 || | loss: 4.4976 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:11m:19s | spend_time: 1d:18h:06m:58s | left_time: 183d:00h:09m:32s
2025-04-06-21-37: audioset_train: train: Epoch 9/1000 iter 5105/10055 || | loss: 4.6150 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:13m:55s | spend_time: 1d:18h:09m:34s | left_time: 183d:00h:02m:51s
2025-04-06-21-40: audioset_train: train: Epoch 9/1000 iter 5205/10055 || | loss: 4.6319 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:16m:32s | spend_time: 1d:18h:12m:11s | left_time: 182d:23h:56m:49s
2025-04-06-21-42: audioset_train: train: Epoch 9/1000 iter 5305/10055 || | loss: 4.6957 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:19m:08s | spend_time: 1d:18h:14m:47s | left_time: 182d:23h:49m:32s
2025-04-06-21-45: audioset_train: train: Epoch 9/1000 iter 5405/10055 || | loss: 4.5536 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:21m:46s | spend_time: 1d:18h:17m:24s | left_time: 182d:23h:44m:43s
2025-04-06-21-47: audioset_train: train: Epoch 9/1000 iter 5505/10055 || | loss: 4.6542 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:24m:22s | spend_time: 1d:18h:20m:01s | left_time: 182d:23h:38m:30s
2025-04-06-21-50: audioset_train: train: Epoch 9/1000 iter 5605/10055 || | loss: 4.2844 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.3s | iter_time: 1.3s | iter_avg_time: 1.6s | epoch_time: 02h:27m:04s | spend_time: 1d:18h:22m:42s | left_time: 182d:23h:40m:27s
2025-04-06-21-53: audioset_train: train: Epoch 9/1000 iter 5705/10055 || | loss: 4.4799 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:29m:40s | spend_time: 1d:18h:25m:19s | left_time: 182d:23h:33m:21s
2025-04-06-21-55: audioset_train: train: Epoch 9/1000 iter 5805/10055 || | loss: 4.6726 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:32m:17s | spend_time: 1d:18h:27m:55s | left_time: 182d:23h:26m:52s
2025-04-06-21-58: audioset_train: train: Epoch 9/1000 iter 5905/10055 || | loss: 4.5921 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:34m:53s | spend_time: 1d:18h:30m:31s | left_time: 182d:23h:19m:44s
2025-04-06-22-00: audioset_train: train: Epoch 9/1000 iter 6005/10055 || | loss: 4.6747 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:37m:29s | spend_time: 1d:18h:33m:07s | left_time: 182d:23h:12m:31s
2025-04-06-22-03: audioset_train: train: Epoch 9/1000 iter 6105/10055 || | loss: 4.7064 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:40m:07s | spend_time: 1d:18h:35m:45s | left_time: 182d:23h:08m:21s
2025-04-06-22-06: audioset_train: train: Epoch 9/1000 iter 6205/10055 || | loss: 4.6871 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:42m:44s | spend_time: 1d:18h:38m:22s | left_time: 182d:23h:02m:47s
2025-04-06-22-08: audioset_train: train: Epoch 9/1000 iter 6305/10055 || | loss: 4.7374 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:45m:22s | spend_time: 1d:18h:41m:01s | left_time: 182d:22h:59m:42s
2025-04-06-22-11: audioset_train: train: Epoch 9/1000 iter 6405/10055 || | loss: 4.6633 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:47m:58s | spend_time: 1d:18h:43m:37s | left_time: 182d:22h:51m:56s
2025-04-06-22-14: audioset_train: train: Epoch 9/1000 iter 6505/10055 || | loss: 4.7953 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:50m:37s | spend_time: 1d:18h:46m:16s | left_time: 182d:22h:49m:42s
2025-04-06-22-16: audioset_train: train: Epoch 9/1000 iter 6605/10055 || | loss: 4.5381 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:53m:13s | spend_time: 1d:18h:48m:52s | left_time: 182d:22h:42m:40s
2025-04-06-22-19: audioset_train: train: Epoch 9/1000 iter 6705/10055 || | loss: 4.4833 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:55m:49s | spend_time: 1d:18h:51m:28s | left_time: 182d:22h:35m:33s
2025-04-06-22-21: audioset_train: train: Epoch 9/1000 iter 6805/10055 || | loss: 4.7032 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:58m:26s | spend_time: 1d:18h:54m:05s | left_time: 182d:22h:30m:28s
2025-04-06-22-24: audioset_train: train: Epoch 9/1000 iter 6905/10055 || | loss: 4.4958 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:01m:04s | spend_time: 1d:18h:56m:42s | left_time: 182d:22h:25m:25s
2025-04-06-22-27: audioset_train: train: Epoch 9/1000 iter 7005/10055 || | loss: 4.5379 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:03m:43s | spend_time: 1d:18h:59m:21s | left_time: 182d:22h:22m:51s
2025-04-06-22-29: audioset_train: train: Epoch 9/1000 iter 7105/10055 || | loss: 4.8130 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:06m:18s | spend_time: 1d:19h:01m:57s | left_time: 182d:22h:15m:23s
2025-04-06-22-32: audioset_train: train: Epoch 9/1000 iter 7205/10055 || | loss: 4.8056 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:08m:55s | spend_time: 1d:19h:04m:34s | left_time: 182d:22h:08m:52s
2025-04-06-22-35: audioset_train: train: Epoch 9/1000 iter 7305/10055 || | loss: 4.5841 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:11m:31s | spend_time: 1d:19h:07m:10s | left_time: 182d:22h:02m:22s
2025-04-06-22-37: audioset_train: train: Epoch 9/1000 iter 7405/10055 || | loss: 4.3776 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:14m:07s | spend_time: 1d:19h:09m:46s | left_time: 182d:21h:55m:12s
2025-04-06-22-40: audioset_train: train: Epoch 9/1000 iter 7505/10055 || | loss: 4.2936 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:16m:47s | spend_time: 1d:19h:12m:25s | left_time: 182d:21h:53m:15s
2025-04-06-22-42: audioset_train: train: Epoch 9/1000 iter 7605/10055 || | loss: 4.6608 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:19m:23s | spend_time: 1d:19h:15m:02s | left_time: 182d:21h:46m:37s
2025-04-06-22-45: audioset_train: train: Epoch 9/1000 iter 7705/10055 || | loss: 4.5353 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:22m:01s | spend_time: 1d:19h:17m:40s | left_time: 182d:21h:42m:53s
2025-04-06-22-48: audioset_train: train: Epoch 9/1000 iter 7805/10055 || | loss: 4.7201 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:24m:37s | spend_time: 1d:19h:20m:15s | left_time: 182d:21h:35m:25s
2025-04-06-22-50: audioset_train: train: Epoch 9/1000 iter 7905/10055 || | loss: 4.7123 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:27m:13s | spend_time: 1d:19h:22m:52s | left_time: 182d:21h:29m:07s
2025-04-06-22-53: audioset_train: train: Epoch 9/1000 iter 8005/10055 || | loss: 4.4697 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:29m:49s | spend_time: 1d:19h:25m:28s | left_time: 182d:21h:21m:23s
2025-04-06-22-55: audioset_train: train: Epoch 9/1000 iter 8105/10055 || | loss: 4.4479 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:32m:25s | spend_time: 1d:19h:28m:04s | left_time: 182d:21h:14m:29s
2025-04-06-22-58: audioset_train: train: Epoch 9/1000 iter 8205/10055 || | loss: 4.6105 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:35m:04s | spend_time: 1d:19h:30m:42s | left_time: 182d:21h:11m:13s
2025-04-06-23-01: audioset_train: train: Epoch 9/1000 iter 8305/10055 || | loss: 4.5910 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:37m:39s | spend_time: 1d:19h:33m:18s | left_time: 182d:21h:03m:27s
2025-04-06-23-03: audioset_train: train: Epoch 9/1000 iter 8405/10055 || | loss: 4.5582 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.3s | iter_time: 1.3s | iter_avg_time: 1.6s | epoch_time: 03h:40m:20s | spend_time: 1d:19h:35m:58s | left_time: 182d:21h:03m:25s
2025-04-06-23-06: audioset_train: train: Epoch 9/1000 iter 8505/10055 || | loss: 4.4890 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:42m:56s | spend_time: 1d:19h:38m:35s | left_time: 182d:20h:56m:54s
2025-04-06-23-09: audioset_train: train: Epoch 9/1000 iter 8605/10055 || | loss: 4.4273 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:45m:32s | spend_time: 1d:19h:41m:11s | left_time: 182d:20h:50m:38s
2025-04-06-23-11: audioset_train: train: Epoch 9/1000 iter 8705/10055 || | loss: 4.4967 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:48m:09s | spend_time: 1d:19h:43m:47s | left_time: 182d:20h:43m:58s
2025-04-06-23-14: audioset_train: train: Epoch 9/1000 iter 8805/10055 || | loss: 4.5418 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:50m:45s | spend_time: 1d:19h:46m:24s | left_time: 182d:20h:37m:34s
2025-04-06-23-16: audioset_train: train: Epoch 9/1000 iter 8905/10055 || | loss: 4.6217 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:53m:23s | spend_time: 1d:19h:49m:02s | left_time: 182d:20h:34m:15s
2025-04-06-23-19: audioset_train: train: Epoch 9/1000 iter 9005/10055 || | loss: 4.5177 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:56m:00s | spend_time: 1d:19h:51m:39s | left_time: 182d:20h:28m:05s
2025-04-06-23-22: audioset_train: train: Epoch 9/1000 iter 9105/10055 || | loss: 4.5161 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:58m:35s | spend_time: 1d:19h:54m:14s | left_time: 182d:20h:19m:09s
2025-04-06-23-24: audioset_train: train: Epoch 9/1000 iter 9205/10055 || | loss: 4.5539 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:01m:11s | spend_time: 1d:19h:56m:50s | left_time: 182d:20h:12m:30s
2025-04-06-23-27: audioset_train: train: Epoch 9/1000 iter 9305/10055 || | loss: 4.4250 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:03m:52s | spend_time: 1d:19h:59m:31s | left_time: 182d:20h:14m:05s
2025-04-06-23-29: audioset_train: train: Epoch 9/1000 iter 9405/10055 || | loss: 4.7158 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:06m:29s | spend_time: 1d:20h:02m:07s | left_time: 182d:20h:07m:13s
2025-04-06-23-32: audioset_train: train: Epoch 9/1000 iter 9505/10055 || | loss: 4.6855 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:09m:05s | spend_time: 1d:20h:04m:43s | left_time: 182d:20h:00m:22s
2025-04-06-23-35: audioset_train: train: Epoch 9/1000 iter 9605/10055 || | loss: 4.5587 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:11m:43s | spend_time: 1d:20h:07m:22s | left_time: 182d:19h:56m:57s
2025-04-06-23-37: audioset_train: train: Epoch 9/1000 iter 9705/10055 || | loss: 4.5296 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:14m:19s | spend_time: 1d:20h:09m:58s | left_time: 182d:19h:50m:22s
2025-04-06-23-40: audioset_train: train: Epoch 9/1000 iter 9805/10055 || | loss: 4.4971 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 04h:16m:55s | spend_time: 1d:20h:12m:34s | left_time: 182d:19h:42m:52s
2025-04-06-23-43: audioset_train: train: Epoch 9/1000 iter 9905/10055 || | loss: 4.5445 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:19m:31s | spend_time: 1d:20h:15m:10s | left_time: 182d:19h:36m:00s
2025-04-06-23-45: audioset_train: train: Epoch 9/1000 iter 10005/10055 || | loss: 4.5328 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:22m:08s | spend_time: 1d:20h:17m:47s | left_time: 182d:19h:30m:23s
2025-04-06-23-47: Begin to sample...
2025-04-06-23-47: save condition to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/condition/e0000000009_itr0000010054_rank0_ema.jpg
2025-04-06-23-47: save input_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/input_image/e0000000009_itr0000010054_rank0_ema.jpg
2025-04-06-23-47: save reconstruction_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/reconstruction_image/e0000000009_itr0000010054_rank0_ematxt
2025-04-06-23-47: save cond1_cont1_fr0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0_image/e0000000009_itr0000010054_rank0_ematxt
2025-04-06-23-47: save cond1_cont1_fr0.5_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0.5_image/e0000000009_itr0000010054_rank0_ematxt
2025-04-06-23-47: save cond1_cont1_fr1.0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr1.0_image/e0000000009_itr0000010054_rank0_ematxt
2025-04-06-23-47: Sample done, time: 58.97
2025-04-06-23-48: saved in /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/checkpoint/000009e_100549iter.pth
2025-04-06-23-48: saved in /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/checkpoint/last.pth
2025-04-06-23-49: audioset_train: train: Epoch 10/1000 iter 50/10055 || | loss: 4.6865 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.8s | iter_time: 1.8s | iter_avg_time: 1.6s | epoch_time: 01m:24s | spend_time: 1d:20h:22m:00s | left_time: 182d:22h:04m:17s
2025-04-06-23-52: audioset_train: train: Epoch 10/1000 iter 150/10055 || | loss: 4.7096 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 04m:03s | spend_time: 1d:20h:24m:39s | left_time: 182d:22h:01m:46s
2025-04-06-23-55: audioset_train: train: Epoch 10/1000 iter 250/10055 || | loss: 4.4985 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 06m:39s | spend_time: 1d:20h:27m:15s | left_time: 182d:21h:55m:09s
2025-04-06-23-57: audioset_train: train: Epoch 10/1000 iter 350/10055 || | loss: 4.4030 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 09m:16s | spend_time: 1d:20h:29m:52s | left_time: 182d:21h:48m:20s
2025-04-07-00-00: audioset_train: train: Epoch 10/1000 iter 450/10055 || | loss: 4.5131 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 11m:52s | spend_time: 1d:20h:32m:28s | left_time: 182d:21h:41m:13s
2025-04-07-00-02: audioset_train: train: Epoch 10/1000 iter 550/10055 || | loss: 4.6388 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 14m:28s | spend_time: 1d:20h:35m:04s | left_time: 182d:21h:34m:51s
2025-04-07-00-05: audioset_train: train: Epoch 10/1000 iter 650/10055 || | loss: 4.6576 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 17m:05s | spend_time: 1d:20h:37m:41s | left_time: 182d:21h:28m:24s
2025-04-07-00-08: audioset_train: train: Epoch 10/1000 iter 750/10055 || | loss: 4.6775 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 19m:44s | spend_time: 1d:20h:40m:20s | left_time: 182d:21h:26m:33s
2025-04-07-00-10: audioset_train: train: Epoch 10/1000 iter 850/10055 || | loss: 4.6677 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 22m:21s | spend_time: 1d:20h:42m:57s | left_time: 182d:21h:20m:50s
2025-04-07-00-13: audioset_train: train: Epoch 10/1000 iter 950/10055 || | loss: 4.4115 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 24m:57s | spend_time: 1d:20h:45m:33s | left_time: 182d:21h:13m:39s
2025-04-07-00-16: audioset_train: train: Epoch 10/1000 iter 1050/10055 || | loss: 4.7880 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 27m:35s | spend_time: 1d:20h:48m:11s | left_time: 182d:21h:10m:59s
2025-04-07-00-18: audioset_train: train: Epoch 10/1000 iter 1150/10055 || | loss: 4.4951 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 30m:11s | spend_time: 1d:20h:50m:48s | left_time: 182d:21h:04m:00s
2025-04-07-00-21: audioset_train: train: Epoch 10/1000 iter 1250/10055 || | loss: 4.5131 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 32m:47s | spend_time: 1d:20h:53m:24s | left_time: 182d:20h:56m:55s
2025-04-07-00-23: audioset_train: train: Epoch 10/1000 iter 1350/10055 || | loss: 4.6333 || lr_lr: 0.0001125 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 35m:23s | spend_time: 1d:20h:55m:59s | left_time: 182d:20h:49m:24s
